sid,tid,cid,score,cname
828526508,235008491,10007,92,uml
804269637,247282915,10007,68,uml
821111000,270736102,10007,68,uml
893456906,273110140,10007,90,uml
823156371,267490006,10007,91,uml
831356580,280804530,10007,,uml
810252248,265775097,10007,68,uml
886180340,236071382,10007,91,uml
889707427,294334076,10007,95,uml
898613884,223186493,10007,91,uml
843609662,295355732,10007,95,uml
859394673,220827561,10007,76,uml
809588856,293192564,10007,88,uml
843683324,238086021,10007,95,uml
873792523,238671199,10007,85,uml
880474415,283731044,10007,96,uml
894541152,213925844,10007,62,uml
876112597,233258310,10007,85,uml
888266375,227771441,10007,76,uml
816392875,246216042,10007,73,uml
875352541,296995500,10007,84,uml
899815744,249761144,10007,73,uml
855202532,231775978,10007,97,uml
833474211,216867076,10007,68,uml
873970648,241091512,10007,77,uml
898782961,263182936,10007,68,uml
828556833,273585622,10007,77,uml
870656965,288381251,10007,99,uml
879131100,204294061,10007,67,uml
872186643,212473068,10007,84,uml
888792661,280322291,10007,95,uml
819246495,238061745,10007,88,uml
863556756,242788465,10007,94,uml
862053151,290603682,10007,50,uml
869861004,269007994,10007,84,uml
874777120,208421184,10007,81,uml
846179156,286161994,10007,76,uml
817531581,292694375,10007,66,uml
898300219,270848792,10007,98,uml
869032691,211266612,10007,,uml
851409846,248228185,10007,92,uml
873827777,257472914,10007,50,uml
865656028,292843515,10007,74,uml
868712576,226176411,10007,72,uml
820582392,235552524,10007,50,uml
872078742,273572496,10007,69,uml
833188834,206416509,10007,60,uml
874577253,218900139,10007,72,uml
860178719,232071115,10007,86,uml
879363648,295932886,10007,64,uml
826290636,224633740,10007,91,uml
880125731,252648820,10007,87,uml
853122912,288503293,10007,60,uml
839830385,230658994,10007,99,uml
802087100,211945066,10007,68,uml
870617456,293930426,10007,68,uml
811770905,290244206,10007,79,uml
860487344,242704969,10007,83,uml
836289169,274597088,10007,95,uml
868730756,233959948,10007,60,uml
896696824,227295470,10007,54,uml
808465628,240019240,10007,50,uml
883847551,223982552,10007,65,uml
849234536,200691713,10007,67,uml
818238313,239137110,10007,84,uml
842844231,223382962,10007,99,uml
848578607,291985587,10007,,uml
829500627,270388387,10007,80,uml
874493854,262889135,10007,52,uml
887053818,296190062,10007,65,uml
899801411,226877304,10007,,uml
843782473,291777741,10007,54,uml
837735029,260079119,10007,82,uml
896198927,295635396,10007,98,uml
888492287,285083710,10007,78,uml
883171247,270886975,10007,62,uml
835291122,204680668,10007,,uml
831590204,298199353,10007,66,uml
817522832,216328631,10007,81,uml
879558719,283711853,10007,91,uml
860771177,243230912,10007,61,uml
857876192,290603682,10007,71,uml
842310015,242052840,10007,81,uml
863319259,224025587,10007,88,uml
800208852,271922439,10007,76,uml
829499195,223428392,10007,98,uml
848934488,239683616,10007,,uml
865888837,234125333,10007,,uml
840621081,284309145,10007,64,uml
882238381,212140156,10007,77,uml
823565539,254846038,10007,89,uml
833292045,245211391,10007,86,uml
876234741,203436977,10007,70,uml
833299603,233086994,10007,79,uml
821510983,284428617,10007,97,uml
847292313,263291651,10007,93,uml
846412803,230771846,10007,73,uml
815600076,275862167,10007,55,uml
810539800,218900139,10007,74,uml
861938755,251034031,10007,54,uml
853025522,262322779,10007,67,uml
817538368,289646393,10007,88,uml
841078533,261369992,10007,50,uml
812007902,253468277,10007,80,uml
845051420,229391650,10007,,uml
876474356,211736030,10007,,uml
842134784,212909163,10007,78,uml
839838849,200992473,10007,82,uml
845650018,272970525,10007,76,uml
809502423,272534880,10007,64,uml
843532474,232298840,10007,61,uml
805027241,264608797,10007,97,uml
866389103,240644782,10007,90,uml
837280681,273277359,10007,,uml
882449594,276821066,10007,82,uml
851693911,255961911,10007,55,uml
810807904,231425517,10007,98,uml
847125369,297363589,10007,74,uml
804503031,242981415,10007,91,uml
839980168,228308443,10007,98,uml
807116255,254262369,10007,64,uml
872361857,246704904,10007,61,uml
836758083,245108414,10007,96,uml
805729559,295024524,10007,79,uml
844635239,275335191,10007,69,uml
893643142,277269946,10007,50,uml
872864916,290339753,10007,75,uml
817323768,235212502,10007,64,uml
814847649,275881627,10007,85,uml
825171521,208360055,10007,88,uml
888586277,225152722,10007,64,uml
834921972,269601491,10007,84,uml
804385396,295302333,10007,64,uml
886548315,250962548,10007,63,uml
816809456,274704241,10007,84,uml
884113778,207149009,10007,97,uml
822548195,234616459,10007,98,uml
899232036,237819962,10007,85,uml
868374592,225251947,10007,85,uml
878261270,220192376,10007,,uml
831997285,277269946,10007,64,uml
862674218,216133905,10007,99,uml
871486237,228743021,10007,80,uml
832423177,258313793,10007,74,uml
874568884,204713592,10007,98,uml
822125521,220492085,10007,93,uml
864700168,249566578,10007,,uml
898276294,233255075,10007,86,uml
857864421,251192166,10007,51,uml
896117330,266780677,10007,52,uml
801054022,228435291,10007,93,uml
823821889,232212807,10007,70,uml
830176701,293118762,10007,77,uml
862195005,234148060,10007,87,uml
828439682,247529903,10007,69,uml
837066996,210257556,10007,64,uml
844427473,288769259,10007,,uml
886345991,299942164,10007,78,uml
827801783,236100920,10007,61,uml
836489688,270567172,10007,81,uml
805783747,220145311,10007,79,uml
897391270,215777241,10007,55,uml
879558719,217817155,10007,96,uml
846043437,246048617,10007,88,uml
856740015,287795873,10007,91,uml
810248239,204483319,10007,76,uml
858621156,268277786,10007,63,uml
854216924,225240733,10007,94,uml
836830894,299940289,10007,72,uml
807758451,263570869,10007,89,uml
811613695,264681616,10007,90,uml
859128180,246351242,10007,71,uml
860915973,285312853,10007,95,uml
889849694,241455049,10007,,uml
875979438,217841072,10007,53,uml
846401246,234736486,10007,77,uml
864578642,201584185,10007,67,uml
888173238,226385492,10007,78,uml
818202856,201821645,10007,67,uml
885607894,290520002,10007,54,uml
853940918,252821533,10007,87,uml
898380661,269431819,10007,66,uml
898327143,294725611,10007,90,uml
893068959,289927833,10007,84,uml
886360407,275722666,10007,66,uml
802461799,292667129,10007,60,uml
860994477,259711468,10007,62,uml
868009248,223514145,10007,91,uml
829180737,265271473,10007,92,uml
864092177,293470042,10007,55,uml
865777753,280806512,10007,75,uml
891589124,209098622,10007,99,uml
850393844,239034248,10007,83,uml
864643412,285809479,10007,54,uml
853280441,231425517,10007,88,uml
879742352,236736075,10007,87,uml
834747908,263645652,10007,98,uml
850104784,226186383,10007,,uml
857360666,255630311,10007,78,uml
838746852,226104500,10007,74,uml
882357010,228523668,10007,82,uml
899820535,266773894,10007,79,uml
802228191,285549809,10007,64,uml
849894313,222932816,10007,75,uml
896522644,248228185,10007,83,uml
878589235,265406770,10007,95,uml
829608406,278681532,10007,79,uml
839586814,287014511,10007,,uml
831970811,256307295,10007,99,uml
877224631,234403646,10007,74,uml
800162099,238949193,10007,74,uml
864073775,200123667,10007,73,uml
896961279,212701672,10007,80,uml
881330735,202440345,10007,95,uml
841725888,282722387,10007,55,uml
887192845,225327955,10007,50,uml
860217306,253753478,10007,,uml
809651554,275409766,10007,50,uml
832585728,258590915,10007,,uml
849696929,284787603,10007,54,uml
846625034,207032199,10007,91,uml
839419815,207677779,10007,51,uml
814729343,288184595,10007,72,uml
886361400,299258419,10007,78,uml
888931903,255243355,10007,87,uml
866322483,271729284,10007,80,uml
843982603,262990929,10007,71,uml
864436930,269324458,10007,65,uml
892547523,279967439,10007,69,uml
876065090,228152383,10007,65,uml
840313972,252573678,10007,69,uml
848364848,233211077,10007,51,uml
892390015,261156498,10007,86,uml
841864209,233361973,10007,95,uml
871395583,294672559,10007,90,uml
801321804,208561280,10007,79,uml
821148840,229758359,10007,66,uml
887157552,248442043,10007,85,uml
800537783,274337703,10007,91,uml
818843937,209057277,10007,63,uml
807064377,206675692,10007,94,uml
845839826,257121522,10007,77,uml
843933311,285545013,10007,98,uml
892664448,271474018,10007,52,uml
867528794,243632528,10007,51,uml
849691899,289316793,10007,54,uml
883322708,231642722,10007,64,uml
895121675,215304456,10007,,uml
849144479,263326045,10007,71,uml
800670207,234670907,10007,97,uml
886026576,218859297,10007,64,uml
855258199,222764587,10007,95,uml
887986421,247561717,10007,,uml
836052189,254633597,10007,79,uml
800694242,211377643,10007,63,uml
867867518,266401474,10007,90,uml
837587551,244543569,10007,62,uml
859394160,262488153,10007,84,uml
848112928,292477398,10007,77,uml
820909882,211281295,10007,55,uml
886830904,202266127,10007,78,uml
823240162,266349021,10007,91,uml
871507212,273078020,10007,85,uml
812795463,253070004,10007,,uml
816568376,266725230,10007,54,uml
852808724,236118094,10007,,uml
878453329,293938338,10007,52,uml
899814201,279950985,10007,69,uml
801880950,250908151,10007,86,uml
891618659,241542326,10007,74,uml
805651689,283660879,10007,51,uml
857433747,278229404,10007,67,uml
850305402,221849342,10007,81,uml
806672330,245741773,10007,65,uml
834479957,245146296,10007,64,uml
814404116,283489098,10007,77,uml
838483230,248821312,10007,87,uml
843919551,276249649,10007,78,uml
831651104,238116794,10007,95,uml
883428646,231269429,10007,73,uml
860439933,240846457,10007,92,uml
849790067,295912152,10007,,uml
899550456,259524239,10007,96,uml
815462094,262694453,10007,64,uml
871313020,200224960,10007,92,uml
873598187,268479928,10007,90,uml
857965536,238848195,10007,66,uml
892652496,221715830,10007,95,uml
839476500,263569862,10007,82,uml
820711956,252433913,10007,89,uml
817887652,265840101,10007,84,uml
847250263,268479928,10007,80,uml
897968183,233855774,10007,52,uml
861197017,266015119,10007,60,uml
888716905,233056837,10007,,uml
811637268,231482065,10007,62,uml
869697820,267450936,10007,90,uml
802230008,286957504,10007,74,uml
818691099,225009205,10007,,uml
846713485,280899423,10007,80,uml
883065471,269352859,10007,65,uml
834828925,296835380,10007,67,uml
884031990,220392809,10007,80,uml
885531002,229217860,10007,84,uml
895510699,290389378,10007,91,uml
883172687,295145829,10007,71,uml
882313737,259229241,10007,67,uml
841029377,235686612,10007,61,uml
802245140,268189162,10007,86,uml
843547563,285632745,10007,51,uml
896461389,208513995,10007,90,uml
851073174,259557712,10007,64,uml
822599529,274092217,10007,82,uml
876644897,267288536,10007,,uml
878163011,223513397,10007,72,uml
830691366,277901089,10007,82,uml
897572843,216418806,10007,67,uml
894564541,230166407,10007,73,uml
825297513,230202901,10007,61,uml
860626441,268446157,10007,84,uml
894566326,220898107,10007,88,uml
863815210,204142501,10007,80,uml
847689233,209385867,10007,77,uml
893393865,274598749,10007,80,uml
821446033,230853764,10007,85,uml
807846541,295626753,10007,53,uml
891150154,223537556,10007,,uml
835824961,275594179,10007,84,uml
828602785,243824174,10007,78,uml
804207576,231182583,10007,62,uml
813697943,271915316,10007,76,uml
856442831,257226067,10007,54,uml
821842292,256328441,10007,90,uml
860955753,210518554,10007,73,uml
884553886,212166374,10007,67,uml
884566646,281365227,10007,76,uml
829165798,235160428,10007,60,uml
829392071,235897251,10007,90,uml
849113544,211852870,10007,76,uml
867930871,231835987,10007,74,uml
889018761,288401240,10007,84,uml
838746852,211078047,10007,,uml
821861876,239744157,10007,92,uml
881450975,286917314,10007,60,uml
821411886,288419766,10007,73,uml
878066767,262889135,10007,87,uml
872950388,202231403,10007,54,uml
881724050,294163346,10007,88,uml
829142005,249887549,10007,50,uml
830526321,210419948,10007,74,uml
848236788,287518236,10007,52,uml
890519050,234736486,10007,99,uml
853932991,266939108,10007,96,uml
815042468,270892036,10007,82,uml
850513701,288766141,10007,79,uml
842418470,267548184,10007,68,uml
874491784,213325366,10007,,uml
818202856,294582231,10007,73,uml
868522317,208736668,10007,77,uml
808829373,258765247,10007,,uml
848346761,232151893,10007,66,uml
817082973,279788618,10007,60,uml
820582392,246633174,10007,67,uml
877972472,219875482,10007,82,uml
846688546,216022000,10007,51,uml
845092581,274280555,10007,92,uml
812862217,272918896,10007,,uml
846753650,205249067,10007,,uml
830596430,290515189,10007,85,uml
874179571,254617508,10007,99,uml
890266606,205717890,10007,67,uml
888146388,203438775,10007,84,uml
803802695,256204875,10007,68,uml
816977947,263331878,10007,63,uml
840946320,287742622,10007,55,uml
834972141,269436847,10007,67,uml
895327249,206439868,10007,,uml
835477032,220406329,10007,63,uml
853922663,200003125,10007,76,uml
879727583,238046233,10007,82,uml
876827954,227425671,10007,83,uml
895243694,257777143,10007,65,uml
820625147,293280490,10007,66,uml
893399956,296928663,10007,76,uml
831860429,293856270,10007,85,uml
839950374,295444182,10007,88,uml
899091735,204142501,10007,50,uml
827422088,225283621,10007,83,uml
828875526,264235423,10007,,uml
836928859,219446405,10007,91,uml
831475713,281527028,10007,53,uml
897828357,206185565,10007,,uml
831797827,270567172,10007,79,uml
862382788,210975575,10007,99,uml
839333309,205986618,10007,63,uml
823094445,205535290,10007,74,uml
831904530,216431998,10007,91,uml
842729967,232894276,10007,85,uml
823039989,257119944,10007,87,uml
867489652,240909347,10007,83,uml
806256953,292814347,10007,,uml
829310780,277326728,10007,97,uml
809227099,209500497,10007,99,uml
843643589,259531891,10007,60,uml
810801900,282815077,10007,95,uml
820571037,299398845,10007,,uml
823052889,293958991,10007,86,uml
870770223,293388318,10007,74,uml
887984983,227001965,10007,,uml
859957735,286208304,10007,69,uml
899541657,204939083,10007,66,uml
845500550,233893435,10007,84,uml
802007306,218515494,10007,92,uml
897310601,287883325,10007,89,uml
807606023,287711629,10007,64,uml
884567006,254887341,10007,52,uml
884875047,218677569,10007,76,uml
866165280,224219441,10007,77,uml
841430140,296428375,10007,88,uml
809620338,218253735,10007,72,uml
890580268,255341235,10007,88,uml
894537350,214165102,10007,97,uml
882706962,248432925,10007,55,uml
852614011,215119321,10007,,uml
816495678,228905974,10007,88,uml
857746359,241144186,10007,71,uml
842349607,246520505,10007,77,uml
828934699,274899866,10007,84,uml
816103714,229641096,10007,77,uml
828799646,243511113,10007,50,uml
893253728,269748743,10007,,uml
815369748,264656256,10007,90,uml
860195570,248706248,10007,,uml
848383190,280290290,10007,74,uml
828237536,220255211,10007,55,uml
800644589,229391650,10007,93,uml
893804662,284881610,10007,81,uml
816424053,291471113,10007,50,uml
840931825,271039374,10007,98,uml
824777768,276330628,10007,52,uml
839479454,259065474,10007,61,uml
860086597,240463709,10007,51,uml
855484465,296745263,10007,50,uml
833787751,230237784,10007,85,uml
891963936,267901073,10007,86,uml
821842464,271391295,10007,67,uml
813046890,261992665,10007,,uml
855533397,277898452,10007,52,uml
846121268,273424217,10007,67,uml
860225485,283703878,10007,52,uml
896055170,226255149,10007,68,uml
880627429,227947381,10007,80,uml
837330215,261848129,10007,69,uml
822755934,202635141,10007,73,uml
817624845,293319074,10007,97,uml
892287537,235331691,10007,74,uml
884593829,231470134,10007,78,uml
828432540,264788110,10007,64,uml
893390935,225348938,10007,99,uml
816926223,260338094,10007,79,uml
838276107,238734468,10007,81,uml
812094477,232293172,10007,73,uml
822462968,238924353,10007,98,uml
874368114,206089917,10007,95,uml
817663859,234496549,10007,73,uml
875554463,283863659,10007,81,uml
891911047,278230791,10007,50,uml
850274538,237768312,10007,97,uml
858963773,266090779,10007,51,uml
812422158,233462843,10007,77,uml
871649362,238091477,10007,95,uml
815893536,257957211,10007,79,uml
862299211,293717330,10007,,uml
861046748,220704657,10007,61,uml
866960769,282067558,10007,76,uml
805112079,220915065,10007,81,uml
870823826,279362726,10007,62,uml
895988422,240446743,10007,84,uml
876387176,242323671,10007,,uml
815633816,288775923,10007,93,uml
890272460,264176848,10007,93,uml
817285492,281395651,10007,63,uml
894624475,281332134,10007,82,uml
818528309,262878852,10007,83,uml
883069229,221251678,10007,69,uml
888444307,217336879,10007,61,uml
829627673,286802983,10007,99,uml
843297283,207348300,10007,77,uml
890228076,208823396,10007,93,uml
829704399,258775697,10007,76,uml
855817056,259716989,10007,85,uml
872297585,244428798,10007,75,uml
837410326,211800312,10007,67,uml
