no,sid,tid,cid,score
503103023,859053062,246386229,10048,50
506327643,831776805,229885391,10048,50
506627300,862203578,283265634,10048,50
506838058,860318360,214747129,10048,50
507910339,881166954,202837592,10048,50
508486133,806993702,296432677,10048,50
508552968,806459105,268762717,10048,50
510308038,897952764,254336184,10048,50
510517256,800508036,226522818,10048,50
510653537,843046840,206344725,10048,50
511752724,887229592,224260562,10048,50
512996073,867204340,215922263,10048,50
513392435,801949823,203197526,10048,50
517015093,851799991,230212588,10048,50
518244201,802865252,251922323,10048,50
519833540,863158593,251432661,10048,50
520032016,813690073,254197567,10048,50
521585761,856045793,248617798,10048,50
522314801,810509099,288994733,10048,50
522667839,855665355,296790111,10048,50
522948892,882598650,287887876,10048,50
523332086,814145803,266459893,10048,50
523996630,817053323,237487052,10048,50
524313246,828637173,212873301,10048,50
525153154,896896695,298269189,10048,50
526058109,894624475,207802408,10048,50
526142137,864835579,200664871,10048,50
528306234,804076161,290477518,10048,50
529258099,835823870,253768602,10048,50
531300402,812960127,215488527,10048,50
531534762,809143993,282667898,10048,50
532252255,879885544,211536770,10048,50
532409136,896162340,276571244,10048,50
538561508,869246502,296539657,10048,50
539495264,807419561,278013100,10048,50
540866814,801959711,213744589,10048,50
542083824,815615144,221541588,10048,50
542467566,854006905,253149677,10048,50
543087207,886067117,277082584,10048,50
543512055,872938269,280588557,10048,50
544473992,892248923,234852638,10048,50
545643971,844372926,286027295,10048,50
546688154,868795634,250810387,10048,50
549724449,858149400,241327660,10048,50
551365348,885283963,276447038,10048,50
551475192,821127015,280121610,10048,50
551619363,883378074,282314342,10048,50
552437220,822107501,237940270,10048,50
553375595,829978341,256807283,10048,50
553574704,891393066,296627028,10048,50
555303343,845798817,287981318,10048,50
555710800,887028105,268411255,10048,50
556194850,843992215,246327085,10048,50
556484935,815470230,240026709,10048,50
557283585,873926457,287477764,10048,50
558256832,843063268,298929172,10048,50
558338886,876996288,240095259,10048,50
558350458,825048135,282278763,10048,50
558561586,835784283,239994481,10048,50
558633476,878738894,224144856,10048,50
558698649,889981517,209959145,10048,50
561952283,873548128,242722124,10048,50
562355041,864049714,264781890,10048,50
562611771,899169843,276373612,10048,50
564225737,827384431,262499129,10048,50
565222139,864935799,293051137,10048,50
565411076,896227196,285057234,10048,50
565592411,891278108,202555805,10048,50
566605153,820397538,294430296,10048,50
566661363,845660946,208278009,10048,50
568730900,835303562,249113062,10048,50
569031163,895207242,225566433,10048,50
570234849,884558532,289632890,10048,50
571216477,821224232,229829780,10048,50
571900657,852037686,250592433,10048,50
573224531,807136950,216276767,10048,50
573737248,899928342,255636668,10048,50
573869593,814249966,220016606,10048,50
577217186,833556213,271832345,10048,50
578437041,804431582,275207296,10048,50
580063158,848294086,203364715,10048,50
582291798,881128547,277213103,10048,50
584620459,808619987,262760836,10048,50
584942131,820719008,217829380,10048,50
585572558,893360960,208519118,10048,50
585843728,855537068,227114311,10048,50
586910741,802759106,254125663,10048,50
586933830,852428450,281030187,10048,50
587441692,865611250,260931172,10048,50
587752191,801956373,203675148,10048,50
588145011,847733415,278256812,10048,50
588366872,864116703,297574972,10048,50
588947062,812219642,251082500,10048,50
589067488,844842024,239473312,10048,50
589836896,871308239,283175725,10048,50
590050681,805998993,251863881,10048,50
590440272,868790816,229041287,10048,50
590676278,810191309,213608914,10048,50
591754537,870689185,296820183,10048,50
592460671,803719115,233855774,10048,50
594645794,869216519,298214180,10048,50
595136934,808543880,209448811,10048,50
595728225,812612994,297418061,10048,50
595789633,828624078,255241582,10048,50
597781533,834477475,229969293,10048,50
598674769,860198812,278700701,10048,50
500925495,803198721,249403869,10049,50
501694263,828044022,272575783,10049,50
501998122,853715282,233915142,10049,50
503005307,811395339,220205011,10049,50
504002982,833776759,291929089,10049,50
504546771,898284767,236401130,10049,50
505145186,809661809,299196397,10049,50
505294266,818653012,252832705,10049,50
506720161,899223638,250380878,10049,50
507893994,857121941,279659881,10049,50
508484672,870141420,298352040,10049,50
509223266,804993563,261293562,10049,50
509441927,821471824,222890483,10049,50
509904049,882599160,250373303,10049,50
512247409,849587019,238830471,10049,50
514908991,887231677,231737679,10049,50
515043756,821881111,277038836,10049,50
515165093,823460653,296819958,10049,50
515248685,894624554,278049463,10049,50
516961467,831596945,241954252,10049,50
518875584,885054826,251238287,10049,50
519270649,847088147,209395177,10049,50
520167169,869010405,200144197,10049,50
520234233,810908160,239413927,10049,50
520240895,887524180,233382734,10049,50
520536082,840846129,238783677,10049,50
521212158,838590161,285298107,10049,50
521804667,822407271,267558586,10049,50
522148371,879572166,226930633,10049,50
522548334,807238678,220843589,10049,50
522824127,885581688,239173478,10049,50
523448880,897767189,299872976,10049,50
527725223,855718624,251791938,10049,50
529349537,818530963,230891270,10049,50
529569611,836430320,224726045,10049,50
530300128,887858886,225577508,10049,50
531646300,883452673,287472284,10049,50
531928149,871981998,211013888,10049,50
532376496,867912904,224025587,10049,50
532456636,876970287,236747790,10049,50
532477698,836582033,296190062,10049,50
533224058,822897116,246901121,10049,50
535830567,851146555,211942211,10049,50
535992220,850650924,252489000,10049,50
536260017,839899047,251585093,10049,50
537318866,822140023,214421060,10049,50
537993902,850609734,259179442,10049,50
539129118,865349464,229691876,10049,50
539597092,877893953,265285765,10049,50
540838379,892501035,222729749,10049,50
541561929,833672648,297849934,10049,50
541848667,830889391,264298332,10049,50
542256567,857417739,253096458,10049,50
544852642,873121602,233371681,10049,50
545959289,859162828,229758359,10049,50
546493835,829631555,258021853,10049,50
546808042,863695269,220610804,10049,50
546892390,877091503,218832776,10049,50
548019134,856797859,293763388,10049,50
548029631,816450603,217308048,10049,50
548064146,880716820,238733241,10049,50
549765130,893029749,241887998,10049,50
549772177,831050221,240846457,10049,50
549969396,801922291,204397278,10049,50
550024420,860789097,250250266,10049,50
550337757,889212461,206227521,10049,50
551064549,830622999,281113378,10049,50
551579225,857780216,277292179,10049,50
551587231,831785388,221425636,10049,50
552766502,828913118,274856838,10049,50
553506807,884615984,269601491,10049,50
554484775,858077609,290265401,10049,50
554908187,836763575,206192370,10049,50
555069561,887266232,274558559,10049,50
555956004,887577984,266044665,10049,50
558298508,873066268,257207834,10049,50
558436790,888016882,207883637,10049,50
558880701,858050491,262972708,10049,50
559000334,845486912,291750769,10049,50
559591661,855539124,217307534,10049,50
560192771,832804381,260688331,10049,50
560455841,844615530,241474472,10049,50
561687677,843724737,291229948,10049,50
562777605,884688406,280914978,10049,50
563048329,864106325,201431045,10049,50
564188858,835737783,255378545,10049,50
564983937,856496035,268431903,10049,50
565795692,863542738,273535871,10049,50
565988679,804125596,254564427,10049,50
566589603,832663471,262366065,10049,50
566605526,828463770,210396548,10049,50
567806974,844773934,204808883,10049,50
569480943,837293446,242081598,10049,50
570132028,819256004,250203224,10049,50
570725837,800069811,214770674,10049,50
571298199,848992376,278559394,10049,50
572896499,866999444,282212490,10049,50
574165023,888897285,272113973,10049,50
575629102,867375295,216366816,10049,50
577684127,835738920,269407208,10049,50
579133171,870130622,279291012,10049,50
579320705,831938519,247627493,10049,50
579734268,877941871,200113378,10049,50
579889638,841787670,243930299,10049,50
580680596,881904804,202598801,10049,50
580773834,873734929,280983842,10049,50
580828907,825431805,263981092,10049,50
581177934,867674139,297808045,10049,50
581517197,829857752,264205883,10049,50
582162369,861630364,268399466,10049,50
582175220,814969353,201406754,10049,50
583293322,876484089,239055611,10049,50
583386187,837302306,295994209,10049,50
584433076,898426371,243952043,10049,50
585257753,862868811,234095427,10049,50
586851060,867920204,252625656,10049,50
587755534,870376521,219446405,10049,50
589296243,842529742,237625434,10049,50
590203741,835291760,275676771,10049,50
591772135,874129575,286450256,10049,50
592046904,894058483,235940867,10049,50
592412609,837542257,268165980,10049,50
592905013,888413499,247948563,10049,50
597020432,895656466,276963864,10049,50
598445278,846602089,281239219,10049,50
598509579,831574823,283206945,10049,50
598632015,862164692,271502765,10049,50
599961645,859050087,251612684,10049,50
501376160,828927862,259221399,10050,50
502102341,864386329,277082584,10050,50
503362353,815168977,214824969,10050,50
503646912,866166155,220682641,10050,50
505074410,884081148,231006532,10050,50
505166459,805005832,271633278,10050,50
505332421,851308649,250660764,10050,50
505338026,856525986,265437216,10050,50
505604489,846132388,205329789,10050,50
508761287,858519294,234539926,10050,50
508970986,848456830,200159745,10050,50
509434333,880410222,286597483,10050,50
510522771,859067173,219406677,10050,50
511573144,864874784,293123810,10050,50
512061479,885604848,245671696,10050,50
512181226,849792868,227089614,10050,50
512204913,848712069,207612475,10050,50
512375968,801063120,275235191,10050,50
513199276,806671004,257263843,10050,50
515781589,816360603,259195162,10050,50
515965917,898085568,233893435,10050,50
516146543,821578378,221284201,10050,50
516286310,871108630,204443412,10050,50
516815061,850738919,229996800,10050,50
516884368,851171409,256638798,10050,50
517201692,853393040,224277264,10050,50
517558912,827235453,275773642,10050,50
517628272,838827766,264003936,10050,50
517742846,895253014,247226699,10050,50
519033757,882430404,285187620,10050,50
519278151,828703885,271371537,10050,50
520838604,805118470,232160518,10050,50
522313438,857583883,278258204,10050,50
523879668,885510533,228582539,10050,50
524495661,863000527,206895354,10050,50
525068731,833078056,280347466,10050,50
526093686,804400587,266254729,10050,50
526145198,881506657,232563085,10050,50
526615781,864871813,242301835,10050,50
526671230,888465320,235881216,10050,50
527482344,866922100,228403299,10050,50
527776039,827812161,203613874,10050,50
527924297,874874940,231710108,10050,50
528619278,856704254,261443850,10050,50
533142977,840442743,246638570,10050,50
533426010,865230314,269952882,10050,50
533628979,829930294,234422210,10050,50
534152053,809538887,258074023,10050,50
534166564,862230755,237823790,10050,50
534258092,866281332,234576578,10050,50
535239114,827860989,246180794,10050,50
537614454,855943215,230212588,10050,50
539814189,823765636,214234788,10050,50
541164362,818283225,269436849,10050,50
543926607,814381434,284591708,10050,50
545134668,880413673,251524450,10050,50
547007964,833866143,247402173,10050,50
547791350,850555417,268944598,10050,50
548545386,832125312,282815077,10050,50
549535341,888533051,218715921,10050,50
550565970,825716523,271666177,10050,50
551217415,825696063,281202903,10050,50
551809230,887559592,235060446,10050,50
552026427,867100639,219718271,10050,50
553228985,812696072,244264471,10050,50
554310702,845118627,230458375,10050,50
554507006,821365257,210745122,10050,50
555224054,845896897,270378029,10050,50
555679155,819157516,245764093,10050,50
555741712,840196674,202051900,10050,50
560861308,874349746,253096458,10050,50
561419890,843609662,240795083,10050,50
564578015,839144953,254829189,10050,50
565126922,804516538,248315074,10050,50
565728198,883910613,238607391,10050,50
566689672,830343269,283823945,10050,50
566734504,880762219,240410493,10050,50
568914925,812619707,220152124,10050,50
568966710,808231589,209854802,10050,50
569172947,805263938,206338038,10050,50
570237603,855009673,284757887,10050,50
570452347,838226907,293151086,10050,50
570686489,818011815,295925059,10050,50
571290745,888218547,271502723,10050,50
571865975,802668800,243797027,10050,50
572313059,898520205,217683589,10050,50
572335480,835689399,229992065,10050,50
572609612,844469368,237752995,10050,50
572898060,807476456,225004414,10050,50
575236330,852666450,230956273,10050,50
579072538,859167960,290138505,10050,50
581277872,871937989,256331783,10050,50
582153110,858641354,255910344,10050,50
582416290,812023794,297324391,10050,50
583464807,857094202,221780624,10050,50
584631043,840651170,248681979,10050,50
585187082,852480564,260012500,10050,50
585370758,845425047,252273603,10050,50
