tid,cname
294360211,j2ee
294360211,java
294360211,software engineering
294360211,uml
294360211,virtual system
294360211,windows
294369482,architectonics
294369482,artifical intelligence
294369482,asp
294369482,basic
294369482,c#
294369482,c++/stl programming
294369482,compiling principle
294369482,distributed computing
294369482,embeded system
294369482,information security
294369482,internet
294369482,j2me
294369482,tcp/ip protocol
294369482,uml
294384000,artifical intelligence
294384000,asp
294384000,c
294384000,c#
294384000,cobol
294384000,computer storage
294384000,cpu
294384000,data mining
294384000,design pattern
294384000,distributed computing
294384000,fortran
294384000,information security
294384000,information system
294384000,j2me
294384000,real-time system
294384000,software engineering
294384000,software testing
294384000,struts
294384000,uml
294384000,unix/linux
294396865,asp
294396865,basic
294396865,c
294396865,c++/stl programming
294396865,computer interface
294396865,data structure
294396865,data warehouse
294396865,erp
294396865,j2ee
294396865,software engineering
294396865,struts
294396865,uml
294396865,use case
294396865,windows
294405191,asp
294405191,c
294405191,c++
294405191,cobol
294405191,computer interface
294405191,computer storage
294405191,corba
294405191,data structure
294405191,distributed computing
294405191,erp
294405191,internet
294405191,j2me
294405191,tcp/ip protocol
294405191,uml
294405191,website
294432859,artifical intelligence
294432859,asp
294432859,c
294432859,c++/stl programming
294432859,cobol
294432859,computer interface
294432859,computer storage
294432859,computer virus
294432859,corba
294432859,data structure
294432859,database
294432859,distributed computing
294432859,embeded system
294432859,erp
294432859,java
294432859,project management
294432859,software engineering
294432859,software interface
294432859,struts
294432859,uml
294432859,unix/linux
294432859,use case
294432859,virtual system
294432859,windows
294454269,asp
294454269,basic
294454269,c#
294454269,c++
294454269,cobol
294454269,cpu
294454269,data warehouse
294454269,embeded system
294454269,fortran
294454269,information system
294454269,real-time system
294454269,tcp/ip protocol
294454269,uml
294454269,windows
294464569,algorithm
294464569,artifical intelligence
294464569,c
294464569,c++
294464569,c++/stl programming
294464569,computer network
294464569,computer virus
294464569,data mining
294464569,data structure
294464569,embeded system
294464569,information system
294464569,operating system
294464569,struts
294464569,tcp/ip protocol
294464569,uml
294464569,use case
294465746,algorithm
294465746,basic
294465746,cobol
294465746,compiling principle
294465746,computer graphics
294465746,computer interface
294465746,data structure
294465746,digital circuit
294465746,information security
294465746,information system
294465746,java
294465746,uml
294465746,website
294475807,artifical intelligence
294475807,basic
294475807,c
294475807,c#
294475807,c++
294475807,c++/stl programming
294475807,computer graphics
294475807,computer storage
294475807,computer virus
294475807,corba
294475807,distributed computing
294475807,information security
294475807,information system
294475807,j2ee
294475807,operating system
294475807,project management
294475807,real-time system
294475807,uml
294475807,website
294489412,architectonics
294489412,basic
294489412,c#
294489412,computer virus
294489412,corba
294489412,cpu
294489412,data warehouse
294489412,digital circuit
294489412,embeded system
294489412,fortran
294489412,information system
294489412,internet
294489412,j2ee
294489412,operating system
294489412,struts
294489412,tcp/ip protocol
294489412,uml
294489412,unix/linux
294489412,website
294494744,basic
294494744,c#
294494744,c++
294494744,c++/stl programming
294494744,cobol
294494744,computer network
294494744,data warehouse
294494744,database
294494744,design pattern
294494744,distributed computing
294494744,information system
294494744,j2ee
294494744,j2me
294494744,java
294494744,jsp
294494744,struts
294494744,tcp/ip protocol
294494744,uml
294494744,virtual system
294512469,c
294512469,computer graphics
294512469,database
294512469,embeded system
294512469,information security
294512469,j2me
294512469,jsp
294512469,operating system
294512469,project management
294512469,struts
294512469,uml
294512469,use case
294512469,website
294518544,c++
294518544,computer storage
294518544,computer virus
294518544,corba
294518544,data structure
294518544,design pattern
294518544,fortran
294518544,information security
294518544,real-time system
294518544,software testing
294518544,struts
294518544,tcp/ip protocol
294518544,uml
294518544,website
294546610,algorithm
294546610,basic
294546610,c
294546610,cobol
294546610,computer interface
294546610,computer storage
294546610,cpu
294546610,data warehouse
294546610,erp
294546610,information security
294546610,information system
294546610,jsp
294546610,real-time system
294546610,software interface
294546610,uml
294546610,unix/linux
294546610,virtual system
294546610,website
294575139,asp
294575139,c
294575139,c++
294575139,computer graphics
294575139,computer interface
294575139,computer virus
294575139,distributed computing
294575139,embeded system
294575139,information security
294575139,j2ee
294575139,jsp
294575139,software testing
294575139,struts
294575139,uml
294582231,algorithm
294582231,architectonics
294582231,basic
294582231,cobol
294582231,compiling principle
294582231,corba
294582231,cpu
294582231,data mining
294582231,distributed computing
294582231,fortran
294582231,information system
294582231,j2ee
294582231,java
294582231,software testing
294582231,struts
294582231,tcp/ip protocol
294582231,uml
294582231,virtual system
294582231,website
294584856,c++/stl programming
294584856,computer virus
294584856,corba
294584856,digital circuit
294584856,information system
294584856,java
294584856,jsp
294584856,software interface
294584856,software testing
294584856,uml
294584856,unix/linux
294584856,virtual system
294584856,website
294584856,windows
294618766,algorithm
294618766,architectonics
294618766,asp
294618766,c++
294618766,c++/stl programming
294618766,compiling principle
294618766,computer interface
294618766,computer network
294618766,computer storage
294618766,data mining
294618766,data warehouse
294618766,database
294618766,design pattern
294618766,embeded system
294618766,fortran
294618766,j2me
294618766,operating system
294618766,real-time system
294618766,tcp/ip protocol
294618766,uml
294618766,unix/linux
294618766,use case
294621373,artifical intelligence
294621373,c
294621373,c++/stl programming
294621373,compiling principle
294621373,computer interface
294621373,computer virus
294621373,cryptology
294621373,database
294621373,distributed computing
294621373,erp
294621373,information security
294621373,information system
294621373,internet
294621373,software testing
294621373,struts
294621373,uml
294621373,unix/linux
294621373,website
294622305,algorithm
294622305,architectonics
294622305,artifical intelligence
294622305,c
294622305,c#
294622305,cobol
294622305,computer graphics
294622305,computer storage
294622305,computer virus
294622305,cryptology
294622305,data mining
294622305,erp
294622305,fortran
294622305,internet
294622305,java
294622305,jsp
294622305,real-time system
294622305,software engineering
294622305,software interface
294622305,software testing
294622305,uml
294622305,website
294671665,asp
294671665,c
294671665,c#
294671665,c++
294671665,cobol
294671665,compiling principle
294671665,computer network
294671665,computer storage
294671665,data mining
294671665,data structure
294671665,data warehouse
294671665,design pattern
294671665,distributed computing
294671665,information security
294671665,j2me
294671665,java
294671665,jsp
294671665,software engineering
294671665,struts
294671665,uml
294671665,unix/linux
294672559,asp
294672559,c++/stl programming
294672559,cobol
294672559,computer network
294672559,computer virus
294672559,cpu
294672559,data warehouse
294672559,distributed computing
294672559,erp
294672559,information system
294672559,internet
294672559,j2ee
294672559,operating system
